rainfall_24h,rainfall_forecast_24h,temperature,wind_speed,humidity,slope,road_type,month,historical_blockages,risk_level
4.1,9.8,18.3,24.8,39.1,25,1,2,12,0
38.3,44.8,32.6,11.8,80.1,18,1,8,8,2
17.2,17.8,16.6,3.0,71.8,15,1,5,6,0
41.6,37.4,22.1,5.8,82.8,22,1,7,9,1
0.9,0.9,7.6,2.8,37.7,30,1,4,3,0
34.2,51.4,17.4,33.8,71.8,38,1,7,4,2
2.5,4.1,22.1,7.1,46.6,32,1,4,7,0
40.2,35.7,19.7,16.1,82.1,18,0,8,9,1
120.4,120.0,18.2,15.7,82.3,38,1,9,6,2
2.4,5.4,20.6,19.2,65.7,18,0,11,14,0
25.8,19.0,20.1,7.6,91.0,12,0,6,4,0
9.4,18.0,19.3,17.1,62.0,18,0,11,13,0
56.3,57.9,23.0,25.8,90.6,8,0,8,2,1
114.0,91.7,21.1,16.1,94.6,10,0,7,5,2
54.4,83.5,22.1,25.2,52.3,10,1,8,7,2
4.4,12.1,26.6,17.6,59.4,35,1,11,20,1
10.8,5.2,18.2,7.1,75.6,15,0,10,10,0
78.6,112.6,24.7,33.2,76.3,12,0,9,2,2
13.2,5.5,14.6,10.7,78.8,8,0,6,12,0
23.8,18.0,16.8,5.8,94.2,8,0,6,12,1
5.0,2.3,28.2,4.8,62.1,10,0,2,14,0
26.0,43.9,16.2,7.9,78.2,32,1,5,4,1
0.9,0.0,15.7,7.8,93.4,38,1,6,2,1
4.8,21.5,25.9,10.1,67.3,18,0,10,6,0
1.6,5.2,19.5,17.5,55.5,32,1,3,8,0
46.2,61.2,16.3,39.5,95.4,15,1,6,8,2
30.6,34.8,20.0,16.1,88.8,25,1,9,7,1
83.5,99.9,25.7,20.0,86.2,10,0,6,8,2
11.8,6.4,17.2,11.9,76.3,8,0,10,9,0
42.5,35.2,29.7,5.3,96.6,8,1,7,7,1
50.1,69.8,19.2,39.5,85.1,32,1,7,2,2
20.2,11.5,17.3,18.2,87.9,15,1,8,1,1
14.2,26.6,19.6,44.9,88.6,18,0,9,9,0
16.5,18.3,26.6,23.7,96.9,35,1,6,13,1
105.0,109.3,18.3,16.4,91.3,15,0,8,10,2
2.5,5.6,17.2,14.3,48.1,25,1,1,10,0
3.1,0.3,20.8,7.3,78.8,30,1,5,20,1
90.9,46.4,23.3,32.7,84.8,25,1,8,8,2
3.9,8.6,11.6,14.3,53.7,32,1,3,8,0
0.1,0.0,10.0,4.6,49.2,22,1,12,5,0
23.3,18.3,20.9,33.7,85.7,28,1,7,7,1
53.0,58.4,17.8,8.1,100.0,15,0,7,8,2
21.3,26.9,23.0,12.2,81.7,18,0,10,10,0
28.8,37.3,22.6,22.7,86.4,32,1,9,15,2
30.4,20.8,20.4,28.6,84.7,35,1,6,5,2
9.5,3.9,21.1,31.4,83.5,15,1,7,11,1
9.3,8.6,11.7,8.5,67.1,25,1,3,17,1
14.9,7.9,24.8,14.7,96.2,30,1,7,1,1
27.1,15.8,20.6,17.8,82.3,12,1,7,5,2
4.8,4.5,14.5,5.9,60.2,8,0,11,0,0
14.3,11.7,29.4,14.3,91.8,30,1,7,2,1
23.1,27.2,26.6,16.4,70.1,30,1,9,17,2
0.4,6.4,10.8,10.4,59.6,15,0,3,9,0
1.2,5.7,20.4,2.6,55.7,32,1,1,7,0
24.6,16.7,8.8,17.7,85.9,22,1,5,5,1
10.1,7.1,17.3,12.9,40.5,8,1,3,13,0
60.6,51.5,22.8,29.8,90.3,28,1,7,14,2
31.1,22.6,23.3,30.6,81.8,30,1,5,13,2
2.0,11.8,17.2,2.1,78.1,15,0,10,12,0
10.1,5.9,19.3,5.4,86.0,25,1,10,0,0
13.6,8.5,13.3,10.2,59.7,22,1,2,6,1
46.5,60.3,16.9,21.8,95.0,15,1,9,9,2
22.9,24.2,25.6,8.4,90.2,22,1,9,6,1
1.3,6.2,12.3,19.9,67.4,10,0,10,4,0
17.5,7.1,18.2,6.2,91.4,30,1,9,6,1
17.2,22.2,20.3,19.7,99.0,28,1,7,18,1
53.9,57.1,28.0,20.8,97.9,12,0,7,15,2
44.9,48.0,18.9,35.3,90.3,25,1,9,9,2
0.7,2.7,13.0,39.0,67.0,18,0,4,6,0
33.2,25.6,16.6,3.4,90.3,28,1,5,4,1
37.0,44.1,18.9,70.0,81.0,12,1,9,9,1
69.2,57.4,34.0,6.1,86.3,10,0,7,9,1
19.3,10.7,25.0,9.1,86.9,18,1,7,11,1
3.5,6.9,18.7,13.7,74.7,35,1,5,11,1
15.6,19.6,13.5,7.1,67.2,10,0,10,7,0
23.2,20.9,23.7,14.2,100.0,8,0,7,11,1
1.4,3.8,22.9,2.3,52.9,12,0,2,16,0
16.9,24.7,20.8,30.8,89.0,12,1,10,12,1
29.6,13.1,23.6,19.9,80.3,12,0,9,5,0
17.7,9.6,23.4,70.0,89.4,25,1,8,1,1
15.6,16.4,20.7,49.4,86.6,15,0,9,10,1
21.7,23.8,21.0,12.2,81.7,38,1,7,1,2
2.3,2.6,25.4,15.4,96.9,12,0,7,9,0
150.0,88.1,24.6,12.1,85.7,8,0,6,3,2
10.2,21.9,7.4,13.6,80.1,32,1,5,9,1
9.8,8.7,23.9,19.9,77.6,28,1,3,0,0
121.9,110.5,19.8,7.8,83.9,12,0,9,10,2
28.5,40.6,22.6,16.7,89.9,38,1,7,1,2
27.1,25.0,19.2,57.5,56.8,18,0,5,7,1
35.8,53.3,20.0,58.7,81.1,32,1,7,11,2
33.6,39.4,24.8,20.1,90.7,25,1,7,9,1
54.8,64.4,23.7,50.3,90.9,18,0,9,15,2
20.9,22.4,25.5,24.7,87.5,10,0,9,9,0
71.3,45.0,20.9,33.0,98.6,25,1,6,10,1
61.2,67.9,18.6,24.8,90.0,22,1,8,9,2
20.9,16.6,28.0,8.5,88.0,10,0,9,11,1
14.0,11.1,26.5,15.5,71.7,25,1,8,7,0
1.5,5.4,21.4,14.7,43.5,28,1,4,9,1
3.5,8.7,18.6,13.4,68.1,10,0,2,15,0
1.1,0.0,9.6,6.0,52.7,35,1,2,10,0
34.1,47.5,17.5,48.7,94.0,28,1,8,5,2
23.0,21.4,17.9,6.3,73.5,22,1,8,7,1
0.4,0.0,23.8,18.4,61.8,15,0,3,4,0
42.7,27.9,27.6,16.5,100.0,35,1,8,2,2
11.1,8.2,14.2,24.7,61.1,25,1,10,1,0
36.2,47.3,21.9,49.3,87.6,15,0,8,4,1
0.7,0.0,17.8,6.1,52.6,35,1,2,2,0
4.8,2.5,8.4,16.1,58.9,30,1,3,11,1
10.2,16.1,26.3,37.3,87.4,32,1,8,2,1
20.3,8.0,13.1,2.4,54.6,18,1,1,10,0
76.5,110.5,20.0,12.6,77.1,28,1,7,9,2
20.3,14.7,22.1,7.9,89.8,18,0,9,7,0
3.4,0.0,12.4,22.1,71.3,32,1,3,6,0
31.6,40.8,18.6,7.1,100.0,30,1,6,3,2
11.3,15.0,27.4,43.5,80.0,30,1,7,9,1
12.0,20.0,23.3,39.0,92.6,22,1,5,1,0
25.1,29.0,22.6,17.3,92.9,28,1,6,11,1
65.2,97.7,26.0,57.5,84.8,32,1,9,3,2
21.0,29.9,22.5,24.7,100.0,38,1,6,5,2
103.2,120.0,20.7,8.8,100.0,22,1,7,5,2
78.4,109.3,18.0,19.3,78.3,35,1,9,14,2
57.4,32.0,21.9,70.0,96.3,15,1,7,5,2
21.9,22.4,27.8,19.7,96.6,35,1,8,9,2
47.5,66.9,20.4,22.2,84.6,35,1,8,14,1
14.0,7.3,14.8,3.5,90.6,15,0,10,5,0
14.1,11.9,9.6,13.8,70.0,8,0,5,3,0
6.9,0.6,23.7,4.7,63.8,12,0,5,7,0
3.9,9.4,19.4,22.1,58.0,28,1,2,17,1
1.6,0.0,33.3,11.4,41.6,10,1,4,14,0
41.5,22.2,21.0,16.3,100.0,25,1,8,10,1
42.2,24.9,15.5,9.9,79.9,8,0,7,8,1
4.1,0.0,19.8,38.7,59.1,15,0,12,13,1
21.1,30.6,21.0,37.2,70.6,22,1,8,9,1
31.2,38.5,12.3,11.7,65.5,8,0,4,7,0
52.6,46.5,21.3,18.6,91.8,35,1,9,1,2
17.8,29.2,5.0,5.0,38.0,8,0,12,7,0
76.6,60.7,16.5,14.0,90.6,28,1,7,6,2
15.6,23.9,23.2,30.0,78.1,25,1,8,13,1
39.2,51.5,22.6,10.9,100.0,30,1,7,7,2
39.5,58.6,28.1,24.1,81.0,15,0,9,11,2
33.6,23.8,14.0,15.1,89.2,30,1,9,9,1
63.1,103.4,21.2,25.4,84.9,10,0,8,11,2
27.0,9.9,22.9,12.4,91.4,8,0,8,3,0
41.8,37.4,20.4,6.3,96.7,18,0,8,9,1
0.8,0.0,15.2,19.8,72.2,22,1,3,2,0
9.4,0.0,17.0,22.9,95.5,18,0,8,6,0
7.5,2.5,20.0,11.0,88.1,25,1,7,5,0
150.0,120.0,26.5,28.3,76.4,38,1,6,3,2
21.8,9.7,24.8,6.6,91.7,18,0,8,8,1
39.8,19.5,19.2,32.1,86.2,30,1,7,8,1
1.0,0.0,11.9,5.0,38.3,32,1,4,9,0
26.1,13.9,18.7,6.5,91.8,25,1,7,17,1
56.1,56.2,29.3,31.1,100.0,28,1,6,17,2
1.5,0.0,19.3,6.0,78.6,22,1,7,2,0
35.3,26.6,22.8,12.2,98.7,10,0,9,14,1
11.4,6.3,23.3,6.5,73.7,15,0,5,8,0
5.3,9.6,23.8,5.2,63.6,12,0,1,3,0
6.8,4.4,28.6,9.1,94.6,22,1,9,4,1
0.3,4.4,23.2,12.5,43.1,12,0,11,16,0
8.8,9.5,12.6,6.3,38.9,35,1,11,1,0
93.7,90.3,21.6,50.2,85.3,22,1,8,11,2
4.3,16.4,24.4,19.4,67.5,30,1,1,2,0
19.5,21.8,19.4,70.0,87.3,18,1,6,1,1
5.7,5.3,21.7,3.2,55.3,12,0,4,2,0
20.4,22.3,22.8,70.0,91.6,15,1,6,10,1
28.7,24.4,26.0,18.6,77.3,18,1,8,14,1
11.2,7.2,12.0,8.3,56.7,30,1,12,2,0
49.3,34.7,23.5,42.3,80.0,12,1,7,2,1
28.0,43.5,18.4,70.0,86.3,10,0,7,4,1
98.9,91.0,19.8,13.5,90.9,30,1,6,7,2
18.9,22.1,21.4,29.8,82.6,8,1,6,11,2
54.6,68.2,20.0,10.4,84.7,15,0,7,5,1
2.0,8.8,22.7,4.4,54.6,32,1,12,5,0
1.2,3.0,24.1,7.5,61.7,18,0,11,9,0
5.3,0.5,16.4,5.0,35.4,18,1,11,14,0
32.2,46.7,25.9,6.9,91.2,25,1,7,13,2
0.9,0.0,24.9,14.6,60.9,38,1,1,1,0
3.9,0.0,20.4,3.1,33.5,32,1,3,14,1
39.1,19.7,20.0,18.6,85.8,28,1,9,15,2
7.2,0.0,30.9,10.3,80.8,10,1,11,2,1
11.5,15.0,22.3,9.2,86.6,30,1,7,4,1
32.4,22.0,14.8,7.3,72.4,18,0,10,13,1
3.9,8.7,27.3,2.5,61.7,30,1,11,7,0
6.8,2.9,16.6,2.1,45.1,10,0,3,7,0
32.5,47.3,25.3,14.3,80.5,15,0,6,12,1
20.6,34.8,19.8,11.8,89.0,22,1,7,1,1
61.3,57.2,26.6,54.1,89.9,15,0,9,11,2
21.2,30.8,25.2,12.7,95.0,25,1,6,6,1
93.0,85.0,22.9,5.7,96.8,25,1,9,7,2
0.3,0.0,11.6,7.4,49.6,38,1,12,11,1
3.2,8.2,13.9,8.6,54.6,35,1,3,7,0
97.7,58.7,19.0,19.3,80.6,38,1,8,2,2
19.3,17.0,25.0,17.4,75.5,10,0,5,10,0
26.5,18.4,20.5,24.2,91.3,10,0,6,4,0
6.2,5.9,19.2,8.3,67.6,38,1,9,16,1
12.8,20.0,5.0,5.0,81.5,25,1,10,16,1
33.2,24.1,25.1,32.9,84.5,28,1,9,1,1
48.8,29.6,22.3,6.9,82.0,22,1,6,3,1
7.0,6.5,20.8,7.4,71.6,32,1,2,3,0
2.4,5.2,16.0,12.6,41.7,18,0,4,5,0
16.3,23.8,18.9,5.7,78.0,15,0,9,1,1
17.8,20.3,21.3,10.3,90.7,12,1,6,13,1
0.4,0.0,16.7,2.3,70.9,25,1,1,3,0
7.2,0.0,17.3,10.0,58.0,22,1,4,8,0
31.2,33.4,22.5,8.7,96.6,32,1,9,12,2
4.5,14.2,20.0,6.3,47.7,8,0,3,2,0
60.8,52.3,24.2,6.7,84.6,38,1,7,7,2
3.9,0.0,22.6,25.3,90.0,15,0,6,0,0
24.7,23.3,21.7,64.3,98.8,38,1,8,13,2
14.3,13.8,25.3,3.9,74.7,38,1,5,16,1
40.7,18.6,23.8,59.5,87.0,25,1,6,9,1
6.3,8.4,20.6,70.0,97.5,15,0,8,11,1
6.8,8.9,17.7,2.8,48.9,25,1,3,9,0
8.7,1.5,25.7,15.9,54.8,28,1,11,14,0
0.1,2.0,14.1,12.5,56.0,38,1,3,16,1
114.8,120.0,25.8,6.6,82.6,38,1,9,5,2
20.9,15.3,25.8,70.0,92.0,10,0,9,0,1
18.7,22.9,15.8,17.6,98.0,15,0,9,17,1
64.4,47.7,19.8,35.7,100.0,15,1,7,8,2
17.9,7.9,14.2,13.1,88.3,10,0,7,2,0
1.5,0.2,16.8,6.2,45.1,32,1,3,13,1
48.9,33.6,25.8,19.2,83.0,12,0,7,0,1
4.0,7.5,19.4,3.3,65.3,18,1,1,11,0
29.5,35.9,15.8,5.4,70.8,15,1,7,6,1
12.2,14.8,26.6,8.9,87.1,25,1,7,0,0
13.6,9.0,21.0,5.7,90.2,32,1,7,2,1
39.9,54.9,24.5,28.7,75.2,28,1,6,0,1
7.3,7.8,22.2,4.5,88.3,22,1,10,9,0
51.0,47.0,23.6,34.8,77.8,22,1,6,2,2
3.2,2.8,18.8,10.4,64.8,10,1,2,7,0
0.8,11.0,8.9,4.8,57.3,25,1,2,1,0
29.3,18.4,24.7,15.6,89.7,35,1,7,7,1
20.5,26.2,24.7,70.0,89.5,12,1,7,8,1
9.5,19.1,11.4,9.6,56.2,12,0,12,11,1
3.6,0.0,22.7,7.4,69.3,8,0,1,7,0
4.9,17.5,13.8,6.5,74.9,18,0,5,9,0
91.8,120.0,21.3,11.9,84.8,28,1,7,6,2
14.6,7.0,19.5,5.3,82.2,8,0,6,16,1
3.9,13.5,14.1,14.0,49.0,38,1,12,13,1
2.3,0.0,12.8,6.9,57.1,15,0,3,4,0
47.1,30.1,9.9,4.4,73.6,15,0,5,11,1
48.7,38.1,13.6,5.8,98.0,32,1,6,2,1
30.1,34.6,6.7,20.5,77.5,32,1,10,5,1
18.1,26.7,19.3,23.7,88.1,25,1,8,8,1
1.4,2.5,13.4,34.2,67.8,30,1,11,16,1
2.8,0.2,22.4,26.6,65.5,22,1,3,7,0
2.1,0.2,28.2,6.3,58.2,18,1,3,12,1
14.0,11.7,22.9,12.6,46.9,15,0,12,9,0
86.2,120.0,18.2,6.0,87.5,15,0,7,14,2
17.7,22.8,25.7,7.0,76.8,32,1,10,9,1
21.1,21.8,20.9,11.7,79.1,10,1,8,7,1
49.5,56.7,21.8,19.6,85.5,25,1,7,0,1
0.2,0.0,15.2,3.1,83.0,32,1,2,3,0
13.1,29.5,22.7,6.8,70.4,8,0,4,5,0
10.0,12.5,19.2,7.4,66.2,30,1,5,7,0
18.3,16.7,23.0,11.4,88.6,35,1,8,10,1
19.4,28.4,27.0,49.4,100.0,12,0,6,0,1
74.9,109.8,20.1,8.1,84.2,10,0,7,16,2
65.0,71.0,19.0,40.4,93.2,22,1,9,0,2
32.3,33.5,21.7,36.3,82.6,15,0,8,7,1
29.0,26.6,22.0,33.0,100.0,28,1,6,14,1
112.7,107.7,17.6,15.5,84.5,15,0,7,0,2
42.6,30.0,26.5,15.9,87.9,22,1,6,7,1
0.7,0.0,23.2,31.6,67.0,30,1,3,0,0
0.2,5.1,18.6,3.2,52.6,22,1,11,11,0
5.2,6.3,23.5,9.5,80.1,25,1,9,15,0
40.5,55.5,23.5,7.2,100.0,38,1,6,7,2
10.0,5.2,17.0,28.1,54.3,30,1,12,12,1
26.1,21.4,17.1,5.7,97.5,10,0,8,3,0
51.2,39.3,18.3,23.1,82.4,28,1,7,2,2
25.2,39.1,22.9,51.2,78.9,12,0,7,2,1
49.0,59.1,20.8,56.0,92.1,10,1,8,9,2
1.1,4.3,15.6,2.6,78.7,10,0,12,4,0
8.3,9.1,25.2,20.0,90.7,22,1,6,2,1
12.0,9.0,21.1,6.3,76.9,18,1,5,8,0
89.4,63.4,9.0,15.2,86.4,22,1,9,3,2
25.4,13.6,22.6,11.2,90.2,10,0,10,16,1
42.3,60.1,23.3,70.0,88.6,8,0,7,2,2
5.0,0.5,22.3,31.6,56.8,38,1,3,12,1
4.2,6.2,22.2,5.2,50.5,28,1,3,10,0
42.2,62.0,21.1,43.6,80.8,18,0,8,10,1
3.0,7.1,30.4,12.5,45.0,15,0,1,3,0
26.2,29.1,20.8,19.0,84.9,15,1,8,7,1
5.5,4.0,15.5,8.1,61.3,28,1,3,10,0
1.9,4.4,15.8,18.6,46.0,12,0,2,6,0
3.0,0.0,23.8,3.0,55.4,18,0,12,3,0
36.7,34.3,24.6,59.6,100.0,28,1,7,3,2
41.6,47.9,24.6,24.6,86.2,12,0,7,2,1
23.2,27.4,13.6,7.4,100.0,35,1,5,0,1
38.3,47.3,25.6,9.9,93.4,25,1,6,15,2
19.2,31.5,25.4,26.3,76.0,12,0,7,4,0
65.3,33.2,26.2,8.6,88.3,10,0,8,11,2
7.5,0.5,8.3,5.3,66.7,32,1,10,10,0
3.2,2.6,23.0,5.8,30.0,10,0,3,11,0
73.1,86.7,25.2,26.3,97.7,35,1,6,10,2
41.0,24.4,24.9,4.0,76.8,32,1,5,6,1
28.5,20.2,17.2,70.0,92.9,8,0,9,4,1
17.8,8.8,24.7,31.7,81.7,12,1,7,9,1
67.3,70.9,20.2,14.2,86.2,30,1,8,6,2
27.9,33.2,17.6,15.8,92.9,12,0,6,3,1
0.9,3.2,17.5,27.2,46.9,15,0,11,6,0
35.8,50.5,27.0,14.8,82.0,30,1,7,8,2
15.3,9.7,22.1,13.3,100.0,38,1,8,17,2
29.0,34.0,14.8,23.2,64.5,12,0,5,7,0
0.7,5.8,22.2,6.6,43.1,28,1,3,12,0
29.5,38.9,8.4,2.9,79.5,25,1,10,1,1
28.0,7.7,24.3,22.2,69.0,8,1,5,6,0
28.9,17.1,28.9,69.4,85.1,25,1,7,18,2
26.7,29.0,23.1,18.7,83.7,15,0,6,13,1
0.2,2.8,16.8,11.6,82.3,22,1,3,16,1
4.5,0.0,6.0,8.7,50.8,35,1,3,18,1
12.9,2.9,10.5,5.3,82.5,15,1,5,5,0
0.9,0.0,16.0,28.5,54.0,32,1,4,5,0
16.7,17.6,22.0,8.0,83.7,15,0,7,10,1
15.6,26.4,9.9,10.0,66.4,28,1,10,9,1
29.7,36.0,20.0,41.2,83.6,12,0,6,3,1
24.7,19.3,19.8,9.9,87.0,10,0,7,9,0
23.2,11.7,21.6,13.4,75.7,18,1,5,18,1
6.4,0.0,22.5,6.0,70.5,32,1,10,20,1
54.2,71.7,18.0,31.7,86.6,22,1,6,4,2
8.4,9.4,18.3,17.7,41.3,8,0,4,2,0
45.9,47.0,11.1,4.6,81.6,25,1,10,13,2
53.1,64.6,24.4,18.0,89.4,38,1,6,2,2
10.8,4.5,11.7,3.4,69.3,18,0,5,2,0
72.6,49.7,22.9,36.7,81.0,35,1,9,4,2
7.4,9.7,17.8,16.0,63.2,30,1,3,2,0
84.3,72.6,21.8,8.9,87.6,30,1,9,15,2
150.0,120.0,13.0,7.5,87.5,10,0,7,15,2
5.7,0.7,20.8,6.0,71.8,10,0,11,14,0
6.4,0.0,24.2,11.8,91.3,35,1,7,0,1
37.1,26.5,21.5,70.0,100.0,8,0,6,10,1
133.4,120.0,25.5,12.9,94.4,15,0,7,5,2
9.7,19.2,13.6,22.7,89.0,25,1,5,6,0
34.9,53.7,27.1,7.5,74.3,22,1,5,12,2
54.8,75.4,24.8,9.7,100.0,30,1,6,13,2
25.0,31.5,19.6,43.5,82.8,38,1,6,1,2
39.3,49.4,25.4,17.3,77.6,15,0,7,17,2
55.1,69.4,19.1,7.7,92.0,18,0,8,2,2
3.2,7.0,20.6,49.8,49.1,25,1,3,6,0
1.3,3.9,20.0,17.8,63.9,25,1,3,6,0
0.4,0.0,19.1,6.4,44.7,35,1,1,17,1
71.0,109.3,21.1,3.4,79.7,25,1,10,3,2
61.9,45.4,25.3,12.7,83.2,15,1,8,15,2
1.0,0.9,23.6,5.6,67.4,15,0,1,11,0
13.2,15.8,11.5,7.9,76.4,10,0,5,8,0
66.7,96.5,27.4,13.2,87.3,35,1,9,8,2
40.5,22.1,26.0,70.0,97.3,25,1,8,15,1
42.8,37.4,29.9,18.4,75.7,28,1,6,4,2
94.2,65.3,17.2,35.0,90.7,18,0,6,6,2
6.5,2.4,28.7,2.2,70.9,10,0,1,2,0
44.8,31.3,19.5,5.4,96.4,25,1,9,3,1
2.9,4.6,29.3,17.7,58.1,12,1,4,6,0
6.9,5.4,12.5,19.3,67.6,18,0,10,1,0
17.5,20.6,22.8,5.2,54.6,22,1,10,1,0
1.0,8.6,12.9,8.9,48.9,18,0,2,9,0
10.6,7.8,20.8,36.8,72.3,18,0,4,4,0
10.5,4.8,26.3,9.1,80.9,15,1,6,9,0
10.5,6.2,22.7,9.6,81.5,25,1,10,6,0
19.3,21.7,28.0,31.6,75.9,38,1,9,4,1
8.4,11.3,18.2,10.6,76.5,28,1,11,4,0
14.2,17.9,23.6,43.9,99.0,12,0,9,9,0
13.9,17.8,21.8,18.1,87.2,8,0,7,5,0
8.8,2.1,23.7,3.4,66.9,12,0,3,4,0
17.6,28.1,22.3,9.5,82.5,18,0,9,5,0
8.5,9.8,16.9,11.2,58.6,22,1,12,7,0
14.1,8.7,20.0,39.1,89.8,18,0,7,16,1
13.8,4.4,20.2,15.6,69.2,28,1,3,6,0
58.5,69.4,24.6,29.8,85.8,15,0,6,1,1
1.6,0.0,18.9,27.8,55.0,25,1,3,11,0
16.1,13.9,10.3,17.8,73.1,18,0,5,12,0
35.6,48.0,18.0,8.3,88.1,35,1,6,3,2
42.1,62.0,17.8,19.9,87.5,30,1,8,7,2
66.9,77.9,25.3,19.4,96.5,25,1,8,3,2
31.8,43.7,29.9,17.1,83.3,18,1,6,6,1
13.5,6.2,26.7,5.5,66.6,30,1,10,15,1
5.1,15.4,21.3,7.2,58.0,15,1,4,2,0
1.2,4.3,14.3,11.7,60.6,22,1,11,9,0
11.1,10.4,16.0,2.7,77.4,18,0,10,16,0
32.3,28.6,18.9,7.6,90.1,22,1,6,9,1
15.9,10.3,9.4,24.5,78.6,35,1,1,3,0
28.9,34.3,18.7,5.2,86.7,18,0,8,12,1
30.8,42.5,27.0,6.6,79.1,38,1,8,8,2
41.4,21.3,22.4,39.0,86.4,18,0,9,4,1
26.3,28.1,15.6,4.3,61.7,22,1,5,3,0
45.4,41.4,27.1,35.1,89.9,18,0,7,2,1
22.4,3.6,11.7,17.3,76.2,35,1,10,15,1
115.2,120.0,20.0,26.1,85.2,25,1,6,4,2
0.2,3.3,12.8,31.6,74.9,8,0,2,13,0
37.9,36.0,14.3,2.7,63.9,32,1,5,16,2
46.2,54.3,23.8,6.5,69.5,30,1,9,7,2
27.6,34.1,21.2,18.9,86.3,25,1,8,6,1
3.4,0.0,13.7,2.8,50.3,8,0,4,8,0
7.0,14.6,8.4,3.7,43.0,30,1,3,9,0
12.3,14.6,9.4,13.1,79.4,18,1,10,15,1
10.6,11.1,15.7,6.8,51.1,30,1,1,5,1
66.9,34.1,22.6,5.3,84.2,22,1,8,10,2
1.5,7.9,13.7,3.2,59.0,32,1,2,17,2
10.5,19.6,21.5,9.6,82.0,10,0,6,13,0
2.4,4.8,20.5,26.6,57.4,25,1,4,9,0
8.2,1.6,21.8,18.9,87.5,12,0,5,4,0
55.3,57.8,25.5,36.7,88.3,25,1,8,7,2
45.5,52.7,20.7,39.1,81.6,18,0,8,0,1
2.7,12.0,19.5,2.5,65.0,8,0,4,5,0
134.1,76.9,14.5,7.8,100.0,10,0,6,9,2
119.7,114.7,14.7,17.8,87.2,10,0,9,0,2
43.1,61.7,12.9,5.9,68.2,25,1,5,11,2
37.1,37.5,16.6,25.0,91.8,12,0,8,3,1
2.6,0.0,20.0,31.8,76.6,28,1,8,11,2
0.6,0.0,22.6,12.6,54.3,22,1,12,6,0
84.9,87.2,21.8,28.2,86.4,15,1,6,6,2
36.6,14.0,20.9,12.7,83.9,32,1,6,4,2
29.4,38.1,26.4,10.9,82.2,8,0,9,19,1
2.6,7.5,16.5,15.2,67.5,10,0,3,10,0
14.3,14.7,19.5,9.8,74.5,30,1,5,2,0
19.3,10.4,15.3,8.9,100.0,32,1,6,1,1
31.6,36.4,14.6,16.3,83.6,15,1,6,14,2
47.8,40.8,27.1,5.4,81.5,8,1,7,17,2
68.0,34.1,20.8,45.1,77.4,12,0,8,4,1
17.7,10.6,21.7,38.3,80.0,18,0,7,15,1
22.2,38.4,10.9,3.3,58.4,15,0,10,5,0
28.6,31.0,16.5,35.3,94.8,25,1,8,14,2
8.5,8.3,25.8,12.2,98.3,25,1,6,9,1
113.3,83.7,16.9,13.3,93.6,30,1,6,7,2
35.4,44.1,23.7,8.1,82.0,10,0,8,8,1
40.6,52.0,21.5,7.5,89.9,18,0,8,15,2
15.3,2.9,18.5,15.7,78.5,32,1,7,3,1
6.0,6.3,17.3,10.4,76.0,12,0,3,9,0
27.4,35.0,24.7,49.9,87.3,22,1,6,5,1
42.7,45.2,24.4,35.8,87.9,25,1,7,2,1
107.9,112.3,22.6,22.8,94.0,32,1,9,8,2
39.0,41.1,24.5,68.6,86.9,22,1,8,18,2
5.6,8.1,25.9,12.5,96.6,12,0,8,12,0
8.1,8.6,22.5,15.0,50.5,10,0,3,12,0
10.6,1.9,22.1,13.7,95.5,28,1,7,1,1
43.0,24.9,22.3,46.9,100.0,18,0,8,11,1
2.4,0.0,15.2,21.9,78.8,15,1,5,2,1
23.3,34.8,20.1,5.5,94.1,22,1,7,14,1
10.6,16.7,19.9,12.7,89.6,28,1,7,10,1
34.4,45.5,16.2,46.4,92.5,25,1,6,7,2
4.1,0.0,13.1,10.5,66.6,15,0,11,8,0
15.9,18.2,25.8,10.6,96.1,30,1,8,5,1
12.9,15.4,20.6,63.3,86.3,22,1,6,2,1
46.8,68.1,19.2,29.8,93.6,22,1,7,6,2
40.3,51.7,25.9,11.2,79.8,35,1,8,14,2
15.7,11.1,24.7,49.9,87.4,32,1,6,9,1
20.6,27.0,20.9,9.6,92.8,32,1,7,17,2
0.6,0.0,19.5,4.6,46.0,8,0,1,11,0
13.7,12.8,21.9,4.2,51.6,30,1,5,17,1
26.8,32.4,19.3,26.7,100.0,12,0,6,4,1
45.2,65.5,19.3,13.2,96.1,15,0,8,7,1
57.1,70.7,18.3,13.6,100.0,15,0,8,2,2
81.9,63.6,21.9,30.7,88.0,8,0,9,6,2
25.6,33.5,25.5,10.5,75.8,22,1,8,0,1
1.3,8.2,22.9,2.8,69.9,28,1,2,12,0
60.7,58.7,22.9,25.6,100.0,15,0,8,0,2
1.2,0.0,13.5,18.0,56.7,28,1,11,7,0
6.7,5.2,22.6,14.5,90.8,32,1,8,3,1
44.6,47.9,19.1,6.2,82.8,8,0,8,12,1
0.0,0.0,17.5,42.7,72.9,35,1,1,15,1
150.0,120.0,15.6,44.9,99.8,28,1,7,7,2
17.0,24.5,10.5,2.5,59.4,12,0,12,2,0
3.7,0.0,25.2,13.1,58.3,35,1,3,9,0
7.7,7.9,19.6,5.4,64.7,25,1,11,14,0
0.9,0.0,19.9,14.2,43.0,12,0,4,11,0
